text	label
おはようございます  台風一過、寝てる間に過ぎました〜  今日も1日頑張りましょ	4
真夜中にお菓子食べる癖やめたい でもやめられないからしょーがない	2
しぇりーめいさん 初めましておはようございます 無言フォロー失礼しました 返信もフォローも初めてもらい、初物づくしで感謝です(^-^)/ 宜しくお願いします	0
@you3756  なかなか良かったわ 腹一杯食えるしな	0
テレビ見出したらあかんな〜 論理学まったく進んでない	3
@56BBH  つまり貴方は変態	4
テストがんばれー	3
人間不信になりそう	1
ねむい寒いpic.twitter.com/0p7xjGmRjP	2
こっとんのついんは最強だな〜	1
あ、12時過ぎてたのかな？  いつもイヤホンとか使ってないんでしたっけね 足音で位置わかるのはほんとでかいっすよね	5
@marukarichan11 いつも見て応援してますガムばってください	3
おえーーーー	2
鍋のメンバーみんな無条件で天使なのは分かってんねんけどさ、え…？ヒロキスズキ…？ってなる尊い	5
@jsb3_official 一昨日の夕方に伊勢丹行った健二郎さん私も行きましたメンズ館に行けば良かったなー	5
@ririka___k 待て 橋の上でも時間かかるのか でもやっと生麦着く‼︎ 頑張った。	4
@loveuwv6 クソぅ、弱みを握られた	3
@Y9842Y   頑張るんだっ	3
@himeka_kisaragi @shinji26_miwako @family3511 @m1m1cham @story_maybe ひめかちゃん、おはよー今日も宜しくね行ってらっしゃい	0
@kk__3px こんなん自分打てないわｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗわーわーわー	0
@eione_gaia 今日も仕事でしたでも雨で大変でした	0
マリワナ自分で一個も引いたことがないなのにそれを評価する Oh!Shit!!まじかよ？chill言ってるのに ネタ引いたとこ見た事なーい♪アーイ	2
あさってはWHFだけど行けん(￣▽￣)	1
@kazuma_ryusei 僕も食べたい	0
ストア限定クエスト集めてるから今度つれてってね	2
生の生姜は身体を冷やすって…	4
以前りぷジャパの皆さんに勝手にポケモンBGMをあてがうという遊びをしていたのですが、ぺこちゃんは真っ先に思い浮かびました(＠＾▽＾ みなみさんマリエ、マコしゃんヨスガ、りへちゃんクノエなどなど考えるだけで楽しく半日過ぎました(＠＾▽＾	2
Centuryさんおはようございます 夜中は雨.風が凄かったけど今朝は大丈夫ですよ そちらは風が強いんですね飛ばされないように気を付けてくださいね イベントを楽しみに今日も頑張りましょう	5
@x_BomaYe_x  そのハーフボイルド感が好きでした…W	1
たしかに！！ 日本より海外の方が盛り上がるからね あー！兄弟はやだね えー、不公平じゃんって親に抗議するw	3
@_mchan 残念…はずれです 8/28(火)まで一投稿に付き一回チャレンジできるよ マックフルーリー 白いブラックサンダーが8/29(水)より全国で販売開始絶対食べてね pic.twitter.com/O1h3WSeHcH	1
かわいそうに	1
ワンマンじゃないもんねー(￣^￣)と意見が一致したので、明日いろいろとキャンセルさせて頂きまする	1
@maah_chang 使えないバイトかぁ育ててあげれば	4
@aki_dosu 流し台 から ながし たろう 	4
きょう家帰ってから いろいろと楽しみ ケーキやろ、チャーハンやろ なにより劇団スカッシュ〜 BINGOの旅in関西やろ！！	0
@nagitowa もうその名古屋の創業者が売却しとるんだと！	5
運動会も超パも長野も行けない(´・ω・｀) ぜーんぶ用事(?)がある 学校とか学校とか学校とか学校	3
@krrn20 えいーないーな	1
@rio_kun47 鼻みせてあげたいわ この鼻のあかさ…	5
もう、最悪や！((((；ﾟДﾟ))))))) 間に合わへん 40分芦屋川は詰む詰むや	4
http://directlink.jp/tracking/af/1368811/nXytW5o6/ …  メルマガに登録するだけでこれだけ稼げました  副業と言うより簡単な作業ですよね  期間限定の案件もありますし、稼ぎたい人はやって損はないですよ pic.twitter.com/PwLoqEzFIP	0
そっちやばいやんな？？夜大丈夫やった！？	4
テレビつけたらワールドトリガーやってて、初めてみたから内容わかんないのに声優さん素敵すぎてチャンネル変えられんくなった	4
@k28_nmb  ありがとう そーなんですよ  そそ笑 メッチャイジってる笑  なのかなぁ…笑 公立だからかな？笑 それとも、今学校の改装してるからかね？笑	1
@ayatune24 そうなのよぉ(>_<)あれは辛いよね笑   本当にそれだよぉ(>_<)♡絶対に会いたくなるううう←どしよぉ(>_<)(>_<)泣	1
もしかしたらみやじーさんが…	4
ついにLionを買う事に！ Win の3分の一以下だし！？。。。WiFi同期とiCloudの為に！？	3
え～っ、三匹も飼ってるのぉ忙しいだろうに、そんなにいっぱいいてお世話出来るのかなきっとお手伝いさんとかいるのよね猫デレ見たい～そんなん見たら自分か猫ちゃんになりたくなるかも朝から私は何を言ってるのやら…	5
@taipyon_sukexxx  そうだね！ そう思うようにする	1
オーム菊池直子逮捕ニュース   また当分このニュースばかりなんだろうな〜！ バカ見たい！マスコミの偏向報道ぶりには呆れます。	3
家の近くのセブンイレブンに車が突っ込んでた。もう少し早く行っていれば死んでたかも	4
U-KISSとB1A4が争ってるなんて！てか、B1A4が1位とか！どうしましょ！つらいー	4
とってもえらいですね！ そうなんです…断脚かそのままかで迷ってますがとりあえず悲しい結果になってしまいました うちのぽんちは無理だったけれど、サント君は足しっかり完治することを願ってます(*^^*)	1
PCでツイート文字入力ができなくなったイラつく〜	3
@tokitabiaoharu かおりちゃんおはよう！子供の声がなくなってひたすら蝉がうるさい  叔母さん業にだいぶ慣れてきたけど、子供って本当に成長早いんだね。作戦がすぐ通じなくなるwww  久し振りに自分の時間ができたから、これから勉強がんばるよ	0
3人衆のうち、よく挙げられる2人は 「夢水清志郎事件ノート」と 「パソコン通信探偵団事件ノート」ってとこですよね〜  僕的には、教授にはどっっぷりどハマりして全巻持ってるんだけど、 「パスワード系」は正直ハマらなかったのよねん〜	2
驚いたんだけど、 お父さんが車で３代目聞いてた！！！ガチビビるwwwwwwwwww	5
朝の電車倒れそうだった	2
元気出してやモノちゃん、、（笑） 来年だぜ、、卒業して1年経つことに驚いてたら1年後は成人だよ、、 これ可愛いよね！！お姉様は二重でして、、	2
今日初めて荒野した人に  お顔がどちらかとゆうとキツい方だからもっと荒ぶってる人かと思いました。  と言われたんだが… うち、第一印象最悪だなww  悪いな、人見知りなんだ…ていっ( っ･∀･)≡⊃ ﾟ∀ﾟ)・∵.	2
おはようございます。 急に寒くなっちゃって…… 今日もp(^^)q #ohayo	5
@odangomonechan @s0622h @nakasiiiiiii @naya0529 棚橋本当すぐ足みるからなぁ 写真フォルダまーみんの写真だらけだろ	3
@kanna_misaki おはようございます  ブログ拝見させていただきますね 気を付けて行ってらっしゃい	0
そのとおりですね あれっ、ﾊﾏ女なのにﾀｸﾛｽて…笑	1
胃が痛い 何これぇ〜	1
ありがとうございます 本当にこれ以上ひどいことにならなくてよかったって思わないとですね これからゆっくり治していきます	0
いちゃつくな	3
よく見るとまた新しい絵文字がブラウザのツイッター絵文字入力欄に追加されてるぞ iOS11とかで実装予定のやつか？ 口を記号で覆われた深刻な顔　とかな 	2
ヨーテボリ行きのX2000がまた遅れてるー もーっ！そして情報がいつものようにアイマイ。5分ごとに、遅れます、のアナウンス。。もうすぐ20分経過。。	3
君が眠るまで何回でもお供します	3
パスポート作っといてね	3
今日も相変わらずムカつきますね 絶好調ですね 何言っても反省しないその姿勢 尊敬します のくせに私に怒るそれは何なの 自分のこと棚に上げすぎだろ 腐ってんな	2
@oiranUrie 見てないよ～	1
@oshiru_0401 終バス逃すレベルなのか	5
おはもーにん 初陣がんばってね！	0
誰かいませんかつじ枠 https://twitter.com/zola_namitokito/status/868098205094789120 …	1
@taiji8137 おーー ありがとうございます 感謝！！	0
田園都市線のこの進み具合…遅刻かな	5
5/10またディズニーでもこれ29日からだから見れない pic.twitter.com/tdoGC9FEha	5
おはよう〜(^○^) ススメバチー〜 うわー！全部駆除してもらわないとね！	4
@harunahino ありがとはるなよ今日は12時から なんか暑いの 薬飲んだんやけどなあ	1
高速使えない	4
@ganmendaifuku ゆきーーーーーーーーー!!!!!!!!!!!!我はショックすぎるよ。絶対行こうねはぁ、とりあえず、アメトーークなう。	3
ちなみにかしわぴって文字が多いからかしぴって呼んでる(どうでもいい)	5
角田さんとパーティー会場の下見に来てます箱がなかなか見つかりません… http://p.twipple.jp/sGeR7 	5
21時〜って言っときながら、この時間になっても、平気で人を待たせるって…演出さまさまだよ… 最初からその時間にしなきゃよかったのにはぁー	3
@xxxayapanxxx これは前からあるよね？尚さらこれの使い道は怒り心頭なんだね。	3
細い道で歩車分離とかスクランブルとかやるの、ホント嫌がらせでしかない #和歌山 #ぶらくり丁	2
